ID,Round,Home,Away,Phase,Team_In_Poss,Location,Side,Play_Start,Points_Difference,Seconds_Remaining,Yellow_Cards_Own,Yellow_Cards_Opp,Red_Cards_Own,Red_Cards_Opp,Outcome
32394,20,Exeter,Harlequins,3,Home,10m-22m (opp),Centre,Scrum,12,2895,0,0,0,0,Against Penalty Kick (-3)
32395,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Turnover Steal,-12,2889,0,0,0,0,For Penalty Kick (+3)
32396,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Scrum,-12,2753,0,0,0,0,For Penalty Kick (+3)
32397,20,Exeter,Harlequins,1,Away,10m-22m (opp),Right,Lineout,-12,2707,0,0,0,0,For Penalty Kick (+3)
32398,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Turnover Steal,12,2703,0,0,0,0,Against Penalty Kick (-3)
32399,20,Exeter,Harlequins,2,Home,22m-10m (own),Left,Turnover Steal,12,2695,0,0,0,0,Against Penalty Kick (-3)
32400,20,Exeter,Harlequins,3,Home,22m-10m (own),Centre,Turnover Steal,12,2680,0,0,0,0,Against Penalty Kick (-3)
32401,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Kick (Open Play),-12,2674,0,0,0,0,For Penalty Kick (+3)
32402,20,Exeter,Harlequins,2,Away,22m-5m (opp),Left,Kick (Open Play),-12,2653,0,0,0,0,For Penalty Kick (+3)
32403,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Turnover Steal,12,2645,0,0,0,0,Against Penalty Kick (-3)
32404,20,Exeter,Harlequins,2,Home,22m-10m (own),Left,Turnover Steal,12,2640,0,0,0,0,Against Penalty Kick (-3)
32405,20,Exeter,Harlequins,3,Home,22m-10m (own),Centre,Turnover Steal,12,2627,0,0,0,0,Against Penalty Kick (-3)
32406,20,Exeter,Harlequins,1,Away,22m-5m (opp),Centre,Scrum,-12,2470,0,0,0,0,For Penalty Kick (+3)
32408,20,Exeter,Harlequins,1,Home,22m-10m (own),Left,Restart Kick,9,2395,0,0,0,0,For Try (+5)
32409,20,Exeter,Harlequins,2,Home,22m-10m (own),Left,Restart Kick,9,2390,0,0,0,0,For Try (+5)
32410,20,Exeter,Harlequins,1,Home,Half-10m (opp),Left,Lineout,9,2353,0,0,0,0,For Try (+5)
32411,20,Exeter,Harlequins,1,Away,10m-Half (own),Right,Scrum,-9,2291,0,0,0,0,Against Try (-5)
32412,20,Exeter,Harlequins,1,Home,5m-22m (own),Left,Restart Kick,9,2266,0,0,0,0,For Try (+5)
32413,20,Exeter,Harlequins,2,Home,22m-10m (own),Centre,Restart Kick,9,2253,0,0,0,0,For Try (+5)
32414,20,Exeter,Harlequins,3,Home,22m-10m (own),Left,Restart Kick,9,2243,0,0,0,0,For Try (+5)
32415,20,Exeter,Harlequins,4,Home,22m-10m (own),Left,Restart Kick,9,2228,0,0,0,0,For Try (+5)
32416,20,Exeter,Harlequins,1,Away,22m-10m (own),Right,Kick (Open Play),-9,2223,0,0,0,0,Against Try (-5)
32417,20,Exeter,Harlequins,1,Home,5m-22m (own),Left,Kick (Open Play),9,2216,0,0,0,0,For Try (+5)
32418,20,Exeter,Harlequins,1,Away,22m-10m (own),Right,Kick (Open Play),-9,2209,0,0,0,0,Against Try (-5)
32419,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Kick (Open Play),9,2200,0,0,0,0,For Try (+5)
32420,20,Exeter,Harlequins,2,Home,10m-Half (own),Centre,Kick (Open Play),9,2192,0,0,0,0,For Try (+5)
32421,20,Exeter,Harlequins,3,Home,22m-10m (own),Centre,Kick (Open Play),9,2182,0,0,0,0,For Try (+5)
32422,20,Exeter,Harlequins,4,Home,22m-10m (own),Centre,Kick (Open Play),9,2167,0,0,0,0,For Try (+5)
32423,20,Exeter,Harlequins,1,Away,22m-10m (own),Right,Lineout,-9,2128,0,0,0,0,Against Try (-5)
32424,20,Exeter,Harlequins,2,Away,22m-10m (own),Right,Lineout,-9,2106,0,0,0,0,Against Try (-5)
32425,20,Exeter,Harlequins,3,Away,5m-22m (own),Right,Lineout,-9,2084,0,0,0,0,Against Try (-5)
32426,20,Exeter,Harlequins,1,Home,22m-10m (own),Left,Kick (Open Play),9,2080,0,0,0,0,For Try (+5)
32427,20,Exeter,Harlequins,2,Home,10m-Half (own),Left,Kick (Open Play),9,2072,0,0,0,0,For Try (+5)
32428,20,Exeter,Harlequins,3,Home,10m-Half (own),Centre,Kick (Open Play),9,2066,0,0,0,0,For Try (+5)
32429,20,Exeter,Harlequins,4,Home,10m-Half (own),Left,Kick (Open Play),9,2059,0,0,0,0,For Try (+5)
32430,20,Exeter,Harlequins,5,Home,10m-Half (own),Centre,Kick (Open Play),9,2051,0,0,0,0,For Try (+5)
32431,20,Exeter,Harlequins,6,Home,Half-10m (opp),Left,Kick (Open Play),9,2045,0,0,0,0,For Try (+5)
32432,20,Exeter,Harlequins,7,Home,Half-10m (opp),Centre,Kick (Open Play),9,2039,0,0,0,0,For Try (+5)
32433,20,Exeter,Harlequins,8,Home,Half-10m (opp),Centre,Kick (Open Play),9,2034,0,0,0,0,For Try (+5)
32434,20,Exeter,Harlequins,9,Home,10m-22m (opp),Centre,Kick (Open Play),9,2024,0,0,0,0,For Try (+5)
32435,20,Exeter,Harlequins,10,Home,22m-5m (opp),Left,Kick (Open Play),9,2013,0,0,0,0,For Try (+5)
32436,20,Exeter,Harlequins,11,Home,5m-Goal (opp),Left,Kick (Open Play),9,2008,0,0,0,0,For Try (+5)
32438,20,Exeter,Harlequins,1,Away,5m-Goal (opp),Right,Restart Kick,-14,1911,0,0,0,0,For Converted Try (+7)
32439,20,Exeter,Harlequins,1,Away,22m-5m (opp),Right,Scrum,-14,1811,0,0,0,0,For Converted Try (+7)
32440,20,Exeter,Harlequins,2,Away,10m-22m (opp),Centre,Scrum,-14,1794,0,0,0,0,For Converted Try (+7)
32441,20,Exeter,Harlequins,3,Away,10m-22m (opp),Centre,Scrum,-14,1786,0,0,0,0,For Converted Try (+7)
32442,20,Exeter,Harlequins,4,Away,22m-5m (opp),Left,Scrum,-14,1779,0,0,0,0,For Converted Try (+7)
32443,20,Exeter,Harlequins,1,Home,5m-22m (own),Centre,Turnover Steal,14,1773,0,0,0,0,Against Converted Try (-7)
32444,20,Exeter,Harlequins,2,Home,22m-10m (own),Left,Turnover Steal,14,1759,0,0,0,0,Against Converted Try (-7)
32445,20,Exeter,Harlequins,3,Home,5m-22m (own),Centre,Turnover Steal,14,1746,0,0,0,0,Against Converted Try (-7)
32446,20,Exeter,Harlequins,4,Home,5m-22m (own),Centre,Turnover Steal,14,1729,0,0,0,0,Against Converted Try (-7)
32447,20,Exeter,Harlequins,1,Away,22m-10m (own),Left,Kick (Open Play),-14,1723,0,0,0,0,For Converted Try (+7)
32448,20,Exeter,Harlequins,2,Away,10m-Half (own),Centre,Kick (Open Play),-14,1716,0,0,0,0,For Converted Try (+7)
32449,20,Exeter,Harlequins,1,Away,10m-22m (opp),Left,Lineout,-14,1654,0,0,0,0,For Converted Try (+7)
32450,20,Exeter,Harlequins,1,Home,5m-22m (own),Centre,Turnover Steal,14,1647,0,0,0,0,Against Converted Try (-7)
32451,20,Exeter,Harlequins,2,Home,5m-22m (own),Centre,Turnover Steal,14,1631,0,0,0,0,Against Converted Try (-7)
32452,20,Exeter,Harlequins,3,Home,Goal-5m (own),Centre,Turnover Steal,14,1614,0,0,0,0,Against Converted Try (-7)
32453,20,Exeter,Harlequins,1,Away,Half-10m (opp),Left,Kick (Open Play),-14,1610,0,0,0,0,For Converted Try (+7)
32454,20,Exeter,Harlequins,2,Away,10m-22m (opp),Left,Kick (Open Play),-14,1602,0,0,0,0,For Converted Try (+7)
32455,20,Exeter,Harlequins,3,Away,10m-22m (opp),Left,Kick (Open Play),-14,1595,0,0,0,0,For Converted Try (+7)
32456,20,Exeter,Harlequins,4,Away,10m-22m (opp),Centre,Kick (Open Play),-14,1584,0,0,0,0,For Converted Try (+7)
32457,20,Exeter,Harlequins,5,Away,10m-22m (opp),Centre,Kick (Open Play),-14,1573,0,0,0,0,For Converted Try (+7)
32458,20,Exeter,Harlequins,6,Away,5m-Goal (opp),Left,Kick (Open Play),-14,1564,0,0,0,0,For Converted Try (+7)
32459,20,Exeter,Harlequins,1,Home,Goal-5m (own),Right,Scrum,14,1415,0,0,0,0,Against Converted Try (-7)
32460,20,Exeter,Harlequins,2,Home,5m-22m (own),Right,Scrum,14,1403,0,0,0,0,Against Converted Try (-7)
32461,20,Exeter,Harlequins,3,Home,Goal-5m (own),Right,Scrum,14,1390,0,0,0,0,Against Converted Try (-7)
32462,20,Exeter,Harlequins,1,Away,10m-Half (own),Centre,Kick (Open Play),-14,1383,0,0,0,0,For Converted Try (+7)
32463,20,Exeter,Harlequins,2,Away,10m-Half (own),Centre,Kick (Open Play),-14,1373,0,0,0,0,For Converted Try (+7)
32464,20,Exeter,Harlequins,3,Away,22m-10m (own),Left,Kick (Open Play),-14,1348,0,0,0,0,For Converted Try (+7)
32465,20,Exeter,Harlequins,1,Away,10m-22m (opp),Centre,Kick (Open Play),-14,1339,0,0,0,0,For Converted Try (+7)
32466,20,Exeter,Harlequins,2,Away,10m-22m (opp),Right,Kick (Open Play),-14,1320,0,0,0,0,For Converted Try (+7)
32467,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Turnover Steal,14,1313,0,0,0,0,Against Converted Try (-7)
32468,20,Exeter,Harlequins,2,Home,22m-10m (own),Centre,Turnover Steal,14,1306,0,0,0,0,Against Converted Try (-7)
32469,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Kick (Open Play),-14,1297,0,0,0,0,For Converted Try (+7)
32470,20,Exeter,Harlequins,2,Away,22m-10m (own),Centre,Kick (Open Play),-14,1286,0,0,0,0,For Converted Try (+7)
32471,20,Exeter,Harlequins,3,Away,10m-Half (own),Centre,Kick (Open Play),-14,1280,0,0,0,0,For Converted Try (+7)
32472,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Kick (Open Play),14,1270,0,0,0,0,Against Converted Try (-7)
32473,20,Exeter,Harlequins,2,Home,22m-10m (own),Left,Kick (Open Play),14,1259,0,0,0,0,Against Converted Try (-7)
32474,20,Exeter,Harlequins,3,Home,22m-10m (own),Centre,Kick (Open Play),14,1252,0,0,0,0,Against Converted Try (-7)
32475,20,Exeter,Harlequins,4,Home,22m-10m (own),Right,Kick (Open Play),14,1243,0,0,0,0,Against Converted Try (-7)
32476,20,Exeter,Harlequins,1,Away,10m-22m (opp),Centre,Turnover Steal,-14,1235,0,0,0,0,For Converted Try (+7)
32477,20,Exeter,Harlequins,1,Away,10m-22m (opp),Centre,Scrum,-14,1192,0,0,0,0,For Converted Try (+7)
32478,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Lineout,-14,1132,0,1,0,0,For Converted Try (+7)
32479,20,Exeter,Harlequins,2,Away,22m-5m (opp),Left,Lineout,-14,1101,0,1,0,0,For Converted Try (+7)
32480,20,Exeter,Harlequins,1,Home,Goal-5m (own),Centre,Kick (Open Play),14,1097,1,0,0,0,Against Converted Try (-7)
32481,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Scrum,-14,1058,0,1,0,0,For Converted Try (+7)
32482,20,Exeter,Harlequins,2,Away,5m-Goal (opp),Centre,Scrum,-14,1042,0,1,0,0,For Converted Try (+7)
32483,20,Exeter,Harlequins,3,Away,5m-Goal (opp),Centre,Scrum,-14,1036,0,1,0,0,For Converted Try (+7)
32484,20,Exeter,Harlequins,4,Away,5m-Goal (opp),Centre,Scrum,-14,1030,0,1,0,0,For Converted Try (+7)
32485,20,Exeter,Harlequins,5,Away,5m-Goal (opp),Centre,Scrum,-14,1022,0,1,0,0,For Converted Try (+7)
32486,20,Exeter,Harlequins,6,Away,5m-Goal (opp),Centre,Scrum,-14,1014,0,1,0,0,For Converted Try (+7)
32487,20,Exeter,Harlequins,7,Away,5m-Goal (opp),Centre,Scrum,-14,1007,0,1,0,0,For Converted Try (+7)
32488,20,Exeter,Harlequins,8,Away,5m-Goal (opp),Centre,Scrum,-14,996,0,1,0,0,For Converted Try (+7)
32490,20,Exeter,Harlequins,1,Away,5m-22m (own),Right,Restart Kick,-7,905,0,1,0,0,For Try (+5)
32491,20,Exeter,Harlequins,2,Away,5m-22m (own),Right,Restart Kick,-7,894,0,1,0,0,For Try (+5)
32492,20,Exeter,Harlequins,3,Away,5m-22m (own),Centre,Restart Kick,-7,874,0,1,0,0,For Try (+5)
32493,20,Exeter,Harlequins,1,Home,10m-Half (own),Left,Lineout,7,849,1,0,0,0,Against Try (-5)
32494,20,Exeter,Harlequins,2,Home,10m-Half (own),Centre,Lineout,7,821,1,0,0,0,Against Try (-5)
32495,20,Exeter,Harlequins,3,Home,10m-22m (opp),Centre,Lineout,7,814,1,0,0,0,Against Try (-5)
32496,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Lineout,-7,755,0,1,0,0,For Try (+5)
32497,20,Exeter,Harlequins,2,Away,5m-Goal (opp),Centre,Lineout,-7,731,0,1,0,0,For Try (+5)
32499,20,Exeter,Harlequins,1,Away,5m-22m (own),Right,Restart Kick,-2,623,0,1,0,0,End of Half / Match (0)
32500,20,Exeter,Harlequins,2,Away,5m-22m (own),Centre,Restart Kick,-2,613,0,1,0,0,End of Half / Match (0)
32501,20,Exeter,Harlequins,3,Away,5m-22m (own),Right,Restart Kick,-2,598,0,1,0,0,End of Half / Match (0)
32502,20,Exeter,Harlequins,1,Home,Half-10m (opp),Left,Lineout,2,573,1,0,0,0,End of Half / Match (0)
32503,20,Exeter,Harlequins,1,Home,10m-22m (opp),Left,Lineout,2,525,0,0,0,0,End of Half / Match (0)
32504,20,Exeter,Harlequins,2,Home,22m-5m (opp),Left,Lineout,2,507,0,0,0,0,End of Half / Match (0)
32505,20,Exeter,Harlequins,3,Home,10m-22m (opp),Left,Lineout,2,498,0,0,0,0,End of Half / Match (0)
32506,20,Exeter,Harlequins,4,Home,10m-22m (opp),Left,Lineout,2,492,0,0,0,0,End of Half / Match (0)
32507,20,Exeter,Harlequins,5,Home,22m-5m (opp),Centre,Lineout,2,481,0,0,0,0,End of Half / Match (0)
32508,20,Exeter,Harlequins,6,Home,10m-22m (opp),Centre,Lineout,2,474,0,0,0,0,End of Half / Match (0)
32509,20,Exeter,Harlequins,1,Away,Half-10m (opp),Left,Lineout,-2,419,0,0,0,0,End of Half / Match (0)
32510,20,Exeter,Harlequins,2,Away,10m-22m (opp),Centre,Lineout,-2,382,0,0,0,0,End of Half / Match (0)
32511,20,Exeter,Harlequins,3,Away,22m-5m (opp),Left,Lineout,-2,373,0,0,0,0,End of Half / Match (0)
32512,20,Exeter,Harlequins,4,Away,22m-5m (opp),Centre,Lineout,-2,366,0,0,0,0,End of Half / Match (0)
32513,20,Exeter,Harlequins,1,Away,10m-Half (own),Centre,Restart Kick,-2,262,0,0,0,0,End of Half / Match (0)
32514,20,Exeter,Harlequins,2,Away,Half-10m (opp),Right,Restart Kick,-2,254,0,0,0,0,End of Half / Match (0)
32515,20,Exeter,Harlequins,3,Away,10m-22m (opp),Centre,Restart Kick,-2,241,0,0,0,0,End of Half / Match (0)
32516,20,Exeter,Harlequins,4,Away,10m-22m (opp),Centre,Restart Kick,-2,236,0,0,0,0,End of Half / Match (0)
32517,20,Exeter,Harlequins,5,Away,10m-22m (opp),Centre,Restart Kick,-2,224,0,0,0,0,End of Half / Match (0)
32518,20,Exeter,Harlequins,6,Away,10m-22m (opp),Left,Restart Kick,-2,212,0,0,0,0,End of Half / Match (0)
32519,20,Exeter,Harlequins,7,Away,10m-22m (opp),Centre,Restart Kick,-2,207,0,0,0,0,End of Half / Match (0)
32520,20,Exeter,Harlequins,8,Away,10m-22m (opp),Centre,Restart Kick,-2,200,0,0,0,0,End of Half / Match (0)
32521,20,Exeter,Harlequins,9,Away,22m-5m (opp),Centre,Restart Kick,-2,195,0,0,0,0,End of Half / Match (0)
32522,20,Exeter,Harlequins,1,Home,5m-22m (own),Right,Scrum,2,153,0,0,0,0,End of Half / Match (0)
32523,20,Exeter,Harlequins,1,Home,10m-Half (own),Right,Lineout,2,94,0,0,0,0,End of Half / Match (0)
32524,20,Exeter,Harlequins,2,Home,22m-10m (own),Right,Lineout,2,67,0,0,0,0,End of Half / Match (0)
32525,20,Exeter,Harlequins,3,Home,22m-10m (own),Right,Lineout,2,61,0,0,0,0,End of Half / Match (0)
32526,20,Exeter,Harlequins,4,Home,22m-10m (own),Right,Lineout,2,52,0,0,0,0,End of Half / Match (0)
32527,20,Exeter,Harlequins,5,Home,22m-10m (own),Centre,Lineout,2,47,0,0,0,0,End of Half / Match (0)
32528,20,Exeter,Harlequins,6,Home,22m-10m (own),Right,Lineout,2,32,0,0,0,0,End of Half / Match (0)
32530,21,Saracens,Exeter,1,Home,5m-22m (own),Centre,Restart Kick,0,4795,0,0,0,0,For Converted Try (+7)
32531,21,Saracens,Exeter,2,Home,5m-22m (own),Right,Restart Kick,0,4780,0,0,0,0,For Converted Try (+7)
32532,21,Saracens,Exeter,1,Away,10m-Half (own),Left,Kick (Open Play),0,4775,0,0,0,0,Against Converted Try (-7)
32533,21,Saracens,Exeter,2,Away,10m-Half (own),Left,Kick (Open Play),0,4769,0,0,0,0,Against Converted Try (-7)
32534,21,Saracens,Exeter,3,Away,10m-Half (own),Centre,Kick (Open Play),0,4762,0,0,0,0,Against Converted Try (-7)
32535,21,Saracens,Exeter,1,Home,Half-10m (opp),Centre,Turnover Steal,0,4759,0,0,0,0,For Converted Try (+7)
32536,21,Saracens,Exeter,2,Home,Half-10m (opp),Centre,Turnover Steal,0,4753,0,0,0,0,For Converted Try (+7)
32537,21,Saracens,Exeter,3,Home,Half-10m (opp),Centre,Turnover Steal,0,4748,0,0,0,0,For Converted Try (+7)
32538,21,Saracens,Exeter,4,Home,Half-10m (opp),Centre,Turnover Steal,0,4740,0,0,0,0,For Converted Try (+7)
32539,21,Saracens,Exeter,1,Away,10m-Half (own),Left,Scrum,0,4680,0,0,0,0,Against Converted Try (-7)
32540,21,Saracens,Exeter,1,Home,Half-10m (opp),Right,Turnover Steal,0,4673,0,0,0,0,For Converted Try (+7)
32541,21,Saracens,Exeter,2,Home,Half-10m (opp),Centre,Turnover Steal,0,4664,0,0,0,0,For Converted Try (+7)
32542,21,Saracens,Exeter,1,Away,22m-10m (own),Centre,Turnover Steal,0,4659,0,0,0,0,Against Converted Try (-7)
32543,21,Saracens,Exeter,2,Away,22m-10m (own),Centre,Turnover Steal,0,4651,0,0,0,0,Against Converted Try (-7)
32544,21,Saracens,Exeter,1,Home,Goal-5m (own),Centre,Kick (Open Play),0,4640,0,0,0,0,For Converted Try (+7)
32545,21,Saracens,Exeter,1,Home,5m-22m (own),Centre,Quick Tap,0,4626,0,0,0,0,For Converted Try (+7)
32546,21,Saracens,Exeter,2,Home,22m-10m (own),Centre,Quick Tap,0,4616,0,0,0,0,For Converted Try (+7)
32547,21,Saracens,Exeter,3,Home,22m-10m (own),Centre,Quick Tap,0,4608,0,0,0,0,For Converted Try (+7)
32548,21,Saracens,Exeter,1,Away,Half-10m (opp),Centre,Kick (Open Play),0,4604,0,0,0,0,Against Converted Try (-7)
32549,21,Saracens,Exeter,2,Away,10m-Half (own),Centre,Kick (Open Play),0,4594,0,0,0,0,Against Converted Try (-7)
32550,21,Saracens,Exeter,1,Away,22m-5m (opp),Right,Lineout,0,4544,0,0,0,0,Against Converted Try (-7)
32551,21,Saracens,Exeter,1,Home,5m-22m (own),Centre,Turnover Steal,0,4540,0,0,0,0,For Converted Try (+7)
32552,21,Saracens,Exeter,2,Home,Half-10m (opp),Right,Turnover Steal,0,4530,0,0,0,0,For Converted Try (+7)
32553,21,Saracens,Exeter,3,Home,Half-10m (opp),Centre,Turnover Steal,0,4524,0,0,0,0,For Converted Try (+7)
32554,21,Saracens,Exeter,1,Home,22m-5m (opp),Right,Lineout,0,4479,0,0,0,0,For Converted Try (+7)
32555,21,Saracens,Exeter,2,Home,10m-22m (opp),Centre,Lineout,0,4469,0,0,0,0,For Converted Try (+7)
32556,21,Saracens,Exeter,3,Home,10m-22m (opp),Centre,Lineout,0,4464,0,0,0,0,For Converted Try (+7)
32557,21,Saracens,Exeter,4,Home,22m-5m (opp),Centre,Lineout,0,4460,0,0,0,0,For Converted Try (+7)
32558,21,Saracens,Exeter,1,Home,5m-Goal (opp),Right,Lineout,0,4406,0,0,0,0,For Converted Try (+7)
32559,21,Saracens,Exeter,1,Away,5m-22m (own),Left,Scrum,0,4361,0,0,0,0,Against Converted Try (-7)
32560,21,Saracens,Exeter,2,Away,5m-22m (own),Left,Scrum,0,4342,0,0,0,0,Against Converted Try (-7)
32561,21,Saracens,Exeter,3,Away,5m-22m (own),Left,Scrum,0,4330,0,0,0,0,Against Converted Try (-7)
32562,21,Saracens,Exeter,1,Home,10m-22m (opp),Right,Kick (Open Play),0,4326,0,0,0,0,For Converted Try (+7)
32563,21,Saracens,Exeter,1,Away,10m-22m (opp),Left,Lineout,0,4286,0,0,0,0,Against Converted Try (-7)
32564,21,Saracens,Exeter,2,Away,10m-22m (opp),Centre,Lineout,0,4277,0,0,0,0,Against Converted Try (-7)
32565,21,Saracens,Exeter,3,Away,10m-22m (opp),Centre,Lineout,0,4271,0,0,0,0,Against Converted Try (-7)
32566,21,Saracens,Exeter,4,Away,10m-22m (opp),Left,Lineout,0,4264,0,0,0,0,Against Converted Try (-7)
32567,21,Saracens,Exeter,1,Home,5m-22m (own),Right,Lineout,0,4243,0,0,0,0,For Converted Try (+7)
32568,21,Saracens,Exeter,1,Away,22m-10m (own),Left,Turnover Steal,0,4211,0,0,0,0,Against Converted Try (-7)
32569,21,Saracens,Exeter,2,Away,22m-10m (own),Centre,Turnover Steal,0,4199,0,0,0,0,Against Converted Try (-7)
32570,21,Saracens,Exeter,1,Home,10m-Half (own),Centre,Kick (Open Play),0,4195,0,0,0,0,For Converted Try (+7)
32571,21,Saracens,Exeter,2,Home,10m-Half (own),Centre,Kick (Open Play),0,4189,0,0,0,0,For Converted Try (+7)
32572,21,Saracens,Exeter,3,Home,10m-Half (own),Centre,Kick (Open Play),0,4182,0,0,0,0,For Converted Try (+7)
32573,21,Saracens,Exeter,4,Home,10m-Half (own),Centre,Kick (Open Play),0,4176,0,0,0,0,For Converted Try (+7)
32574,21,Saracens,Exeter,5,Home,10m-Half (own),Centre,Kick (Open Play),0,4169,0,0,0,0,For Converted Try (+7)
32575,21,Saracens,Exeter,6,Home,10m-Half (own),Centre,Kick (Open Play),0,4159,0,0,0,0,For Converted Try (+7)
32576,21,Saracens,Exeter,1,Home,Half-10m (opp),Centre,Kick (Open Play),0,4153,0,0,0,0,For Converted Try (+7)
32577,21,Saracens,Exeter,2,Home,10m-22m (opp),Centre,Kick (Open Play),0,4150,0,0,0,0,For Converted Try (+7)
32578,21,Saracens,Exeter,3,Home,10m-22m (opp),Centre,Kick (Open Play),0,4143,0,0,0,0,For Converted Try (+7)
32579,21,Saracens,Exeter,4,Home,10m-22m (opp),Centre,Kick (Open Play),0,4137,0,0,0,0,For Converted Try (+7)
32580,21,Saracens,Exeter,5,Home,10m-22m (opp),Centre,Kick (Open Play),0,4131,0,0,0,0,For Converted Try (+7)
32581,21,Saracens,Exeter,6,Home,10m-22m (opp),Centre,Kick (Open Play),0,4125,0,0,0,0,For Converted Try (+7)
32582,21,Saracens,Exeter,7,Home,10m-22m (opp),Centre,Kick (Open Play),0,4119,0,0,0,0,For Converted Try (+7)
32583,21,Saracens,Exeter,8,Home,10m-22m (opp),Centre,Kick (Open Play),0,4113,0,0,0,0,For Converted Try (+7)
32584,21,Saracens,Exeter,9,Home,22m-5m (opp),Centre,Kick (Open Play),0,4108,0,0,0,0,For Converted Try (+7)
32585,21,Saracens,Exeter,1,Away,5m-22m (own),Centre,Turnover Steal,0,4106,0,0,0,0,Against Converted Try (-7)
32586,21,Saracens,Exeter,1,Home,5m-22m (own),Left,Kick (Open Play),0,4095,0,0,0,0,For Converted Try (+7)
32587,21,Saracens,Exeter,2,Home,22m-10m (own),Left,Kick (Open Play),0,4087,0,0,0,0,For Converted Try (+7)
32588,21,Saracens,Exeter,3,Home,5m-22m (own),Centre,Kick (Open Play),0,4076,0,0,0,0,For Converted Try (+7)
32589,21,Saracens,Exeter,4,Home,5m-22m (own),Left,Kick (Open Play),0,4067,0,0,0,0,For Converted Try (+7)
32590,21,Saracens,Exeter,1,Away,Half-10m (opp),Right,Kick (Open Play),0,4061,0,0,0,0,Against Converted Try (-7)
32591,21,Saracens,Exeter,2,Away,Half-10m (opp),Centre,Kick (Open Play),0,4053,0,0,0,0,Against Converted Try (-7)
32592,21,Saracens,Exeter,3,Away,Half-10m (opp),Centre,Kick (Open Play),0,4047,0,0,0,0,Against Converted Try (-7)
32593,21,Saracens,Exeter,4,Away,Half-10m (opp),Left,Kick (Open Play),0,4035,0,0,0,0,Against Converted Try (-7)
32594,21,Saracens,Exeter,5,Away,Half-10m (opp),Centre,Kick (Open Play),0,4029,0,0,0,0,Against Converted Try (-7)
32595,21,Saracens,Exeter,6,Away,10m-22m (opp),Right,Kick (Open Play),0,4019,0,0,0,0,Against Converted Try (-7)
32596,21,Saracens,Exeter,7,Away,10m-22m (opp),Right,Kick (Open Play),0,4014,0,0,0,0,Against Converted Try (-7)
32597,21,Saracens,Exeter,8,Away,10m-22m (opp),Right,Kick (Open Play),0,4008,0,0,0,0,Against Converted Try (-7)
32598,21,Saracens,Exeter,9,Away,10m-22m (opp),Centre,Kick (Open Play),0,4002,0,0,0,0,Against Converted Try (-7)
32599,21,Saracens,Exeter,10,Away,22m-5m (opp),Centre,Kick (Open Play),0,3996,0,0,0,0,Against Converted Try (-7)
32600,21,Saracens,Exeter,11,Away,10m-22m (opp),Centre,Kick (Open Play),0,3987,0,0,0,0,Against Converted Try (-7)
32601,21,Saracens,Exeter,12,Away,10m-22m (opp),Left,Kick (Open Play),0,3979,0,0,0,0,Against Converted Try (-7)
32602,21,Saracens,Exeter,13,Away,10m-22m (opp),Centre,Kick (Open Play),0,3967,0,0,0,0,Against Converted Try (-7)
32603,21,Saracens,Exeter,14,Away,10m-22m (opp),Centre,Kick (Open Play),0,3961,0,0,0,0,Against Converted Try (-7)
32604,21,Saracens,Exeter,15,Away,10m-22m (opp),Centre,Kick (Open Play),0,3954,0,0,0,0,Against Converted Try (-7)
32605,21,Saracens,Exeter,1,Away,22m-5m (opp),Right,Lineout,0,3894,0,0,0,0,Against Converted Try (-7)
32606,21,Saracens,Exeter,1,Home,5m-22m (own),Left,Scrum,0,3778,0,0,0,0,For Converted Try (+7)
32607,21,Saracens,Exeter,1,Home,22m-10m (own),Left,Lineout,0,3731,0,0,0,0,For Converted Try (+7)
32608,21,Saracens,Exeter,1,Home,10m-Half (own),Centre,Kick (Open Play),0,3716,0,0,0,0,For Converted Try (+7)
32609,21,Saracens,Exeter,2,Home,10m-Half (own),Right,Kick (Open Play),0,3703,0,0,0,0,For Converted Try (+7)
32610,21,Saracens,Exeter,3,Home,22m-10m (own),Centre,Kick (Open Play),0,3692,0,0,0,0,For Converted Try (+7)
32611,21,Saracens,Exeter,4,Home,22m-10m (own),Right,Kick (Open Play),0,3683,0,0,0,0,For Converted Try (+7)
32612,21,Saracens,Exeter,1,Away,10m-Half (own),Centre,Kick (Open Play),0,3678,0,0,0,0,Against Converted Try (-7)
32613,21,Saracens,Exeter,1,Away,22m-5m (opp),Left,Lineout,0,3633,0,1,0,0,Against Converted Try (-7)
32614,21,Saracens,Exeter,1,Home,5m-22m (own),Centre,Scrum,0,3550,1,0,0,0,For Converted Try (+7)
